,date,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime
2021-03-03 12:21:00,2021-03-03,12:21 PM,,,,0.0,0.0,0.0,2055.61,2055.038,2055.206,400,822082.2,4,,,2055.61,2055.038,,-0.006448493989736719
2021-03-03 12:22:00,2021-03-03,12:22 PM,2055.665,2055.665,2055.665,100.0,205566.5,1.0,2055.75,2054.87,2055.351,2100,4316237.5,12,2055.665,2055.665,2055.75,2055.01,-0.006892976729198495,-0.006378396409070124
2021-03-03 12:23:00,2021-03-03,12:23 PM,2054.87,2054.36,2054.65,500.0,1027325.0,5.0,2055.38,2054.36,2054.784,1200,2465741.14,12,2054.63,2054.7,2054.95,2055.38,-0.007383330764812147,-0.006652502121056089
2021-03-03 12:24:00,2021-03-03,12:24 PM,2054.18,2053.7,2053.995,200.0,410799.1,3.0,2055.53,2054.18,2055.075,902,1853677.26,9,2054.18,2053.7,2055.07,2055.53,-0.0076997661276959695,-0.006511823528132216
2021-03-03 12:25:00,2021-03-03,12:25 PM,2053.72,2053.72,2053.72,1.0,2053.72,1.0,2055.51,2054.045,2054.414,400,821765.5,4,2053.72,2053.72,2055.51,2054.05,-0.007832620669364753,-0.006831371809653577
2021-03-03 12:26:00,2021-03-03,12:26 PM,,,,0.0,0.0,0.0,2054.05,2052.883,2053.413,220,451750.936,2,,,2054.05,2052.883,,-0.007315286832048643
2021-03-03 12:27:00,2021-03-03,12:27 PM,2053.06,2052.8,2053.051,87.0,178615.44,2.0,2053.03,2052.845,2052.938,200,410587.5,2,2053.06,2052.8,2053.03,2052.845,-0.008155819536187917,-0.007544916837680577
2021-03-03 12:28:00,2021-03-03,12:28 PM,2052.02,2050.76,2051.889,330.0,677123.49,6.0,2053.195,2050.76,2051.525,3099,6357675.12,14,2051.96,2050.76,2053.195,2050.76,-0.008717190363166281,-0.008228005675486866
2021-03-03 12:29:00,2021-03-03,12:29 PM,2052.82,2051.71,2052.077,453.0,929590.74,7.0,2053.655,2051.3,2052.607,1700,3489432.5,17,2051.71,2052.82,2051.3,2052.51,-0.008626366167407239,-0.007704932694236819
2021-03-03 12:30:00,2021-03-03,12:30 PM,2052.12,2051.505,2051.523,103.0,211306.86,3.0,2052.04,2050.9,2051.565,600,1230939.25,6,2052.12,2052.12,2051.398,2050.9,-0.008894007680441761,-0.008208668411854718
2021-03-03 12:31:00,2021-03-03,12:31 PM,2051.96,2051.56,2051.568,102.0,209259.92,2.0,2052.245,2051.02,2051.75,1300,2667274.5,9,2051.96,2051.56,2051.2,2051.23,-0.008872267846350477,-0.008119233567555974
2021-03-03 12:32:00,2021-03-03,12:32 PM,,,,0.0,0.0,0.0,2050.66,2050.0,2050.33,200,410066.0,2,,,2050.66,2050.0,,-0.008805706426497922
2021-03-03 12:33:00,2021-03-03,12:33 PM,2050.7,2049.0,2049.121,102.0,209010.34,5.0,2050.18,2048.95,2049.87,1052,2156463.11,10,2049.46,2050.7,2049.56,2049.86,-0.010054431713490195,-0.009028084958267856
2021-03-03 12:34:00,2021-03-03,12:34 PM,2050.12,2048.6,2049.982,11.0,22549.8,2.0,2049.86,2049.065,2049.418,225,461119.125,2,2050.12,2048.6,2049.86,2049.065,-0.009638476221211036,-0.009246596037311226
2021-03-03 12:35:00,2021-03-03,12:35 PM,2049.85,2049.3,2049.774,119.0,243923.14,4.0,2051.437,2049.07,2049.858,1777,3642597.871,15,2049.3,2049.46,2049.52,2049.74,-0.009738962565455068,-0.009033886137357368
2021-03-03 12:36:00,2021-03-03,12:36 PM,2048.61,2048.61,2048.61,11.0,22534.71,1.0,2049.74,2049.29,2049.494,500,1024747.0,5,2048.61,2048.61,2049.74,2049.35,-0.01030129960728191,-0.0092098552364101
2021-03-03 12:37:00,2021-03-03,12:37 PM,,,,0.0,0.0,0.0,2049.85,2048.965,2049.197,800,1639357.5,4,,,2048.965,2049.49,,-0.00935343441887895
2021-03-03 12:38:00,2021-03-03,12:38 PM,,,,0.0,0.0,0.0,2050.18,2050.18,2050.18,100,205018.0,1,,,2050.18,2050.18,,-0.008878221165118591
2021-03-03 12:39:00,2021-03-03,12:39 PM,2048.58,2047.335,2048.135,407.0,833590.98,9.0,2050.23,2047.705,2048.558,1603,3283838.43,13,2048.32,2047.335,2050.23,2047.71,-0.010530775633800598,-0.00966234720540287
2021-03-03 12:40:00,2021-03-03,12:40 PM,2046.72,2045.67,2046.193,4.0,8184.77,3.0,2047.4,2046.0,2046.815,1181,2417288.46,10,2046.71,2045.67,2047.335,2046.0,-0.011468970251694141,-0.010504968468174497
2021-03-03 12:41:00,2021-03-03,12:41 PM,2046.56,2045.49,2046.361,11.0,22509.97,3.0,2047.135,2045.9,2046.664,1770,3622595.95,13,2045.49,2046.55,2045.9,2046.06,-0.01138780820442009,-0.01057796663838596
2021-03-03 12:42:00,2021-03-03,12:42 PM,2048.86,2047.05,2047.955,200.0,409591.0,2.0,2050.34,2046.902,2048.139,1800,3686651.0,18,2047.05,2048.86,2047.24,2049.7,-0.010617734970165733,-0.009864905041949751
2021-03-03 12:43:00,2021-03-03,12:43 PM,,,,0.0,0.0,0.0,2049.7,2048.3,2048.799,1000,2048799.0,10,,,2049.7,2048.3,,-0.009545840192019072
2021-03-03 12:44:00,2021-03-03,12:44 PM,2046.77,2046.77,2046.77,200.0,409354.0,1.0,2048.31,2046.77,2047.344,802,1641969.7,7,2046.77,2046.77,2048.31,2047.35,-0.011190217267901913,-0.010249233156639097
2021-03-03 12:45:00,2021-03-03,12:45 PM,2047.16,2046.715,2046.726,205.0,419578.8,2.0,2047.355,2046.6,2046.967,900,1842270.25,8,2047.16,2046.715,2046.6,2046.715,-0.011211473994568849,-0.010431486866372245
2021-03-03 12:46:00,2021-03-03,12:46 PM,2046.26,2045.5,2045.569,11.0,22501.26,2.0,2047.319,2046.0,2046.592,1700,3479206.31,12,2046.26,2045.5,2046.487,2047.319,-0.011770429284426131,-0.010612773712923806
2021-03-03 12:47:00,2021-03-03,12:47 PM,2048.92,2048.92,2048.92,100.0,204892.0,1.0,2048.92,2047.31,2048.174,507,1038424.14,4,2048.92,2048.92,2047.31,2048.92,-0.010151536305764448,-0.009847984936271675
2021-03-03 12:48:00,2021-03-03,12:48 PM,2049.38,2049.38,2049.38,3.0,6148.14,1.0,2050.255,2049.13,2049.688,978,2004594.58,9,2049.38,2049.38,2049.73,2049.13,-0.009929306890609446,-0.009116069507794112
2021-03-03 12:49:00,2021-03-03,12:49 PM,2048.47,2048.47,2048.47,8.0,16387.76,1.0,2048.72,2048.61,2048.665,200,409733.0,2,2048.47,2048.47,2048.61,2048.72,-0.010368934646677062,-0.009610620025186839
2021-03-03 12:50:00,2021-03-03,12:50 PM,2047.4,2047.4,2047.4,1.0,2047.4,1.0,2048.73,2048.71,2048.717,300,614615.0,3,2047.4,2047.4,2048.71,2048.71,-0.010885859590624384,-0.009585481582464956
2021-03-03 12:51:00,2021-03-03,12:51 PM,,,,0.0,0.0,0.0,2049.62,2049.1,2049.255,400,819702.0,4,,,2049.1,2049.62,,-0.009325395386612312
2021-03-03 12:52:00,2021-03-03,12:52 PM,2047.77,2047.77,2047.77,5.0,10238.85,1.0,2048.67,2047.47,2047.864,537,1099703.23,5,2047.77,2047.77,2048.67,2047.79,-0.01070710984365195,-0.00999784872942094
2021-03-03 12:53:00,2021-03-03,12:53 PM,2048.24,2046.2,2047.828,203.0,415709.15,4.0,2048.24,2046.912,2047.395,800,1637916.25,8,2046.2,2047.75,2047.36,2046.912,-0.010679089613045456,-0.010224578145508117
2021-03-03 12:54:00,2021-03-03,12:54 PM,2046.38,2046.03,2046.369,242.0,495221.37,8.0,2046.19,2045.93,2046.094,508,1039415.64,5,2046.35,2046.03,2046.08,2045.93,-0.011383943345026182,-0.010853522645144302
2021-03-03 12:55:00,2021-03-03,12:55 PM,2044.99,2044.99,2044.99,2.0,4089.98,1.0,2046.25,2045.25,2045.68,700,1431976.0,6,2044.99,2044.99,2045.25,2045.46,-0.012050148483066835,-0.011053663323737221
2021-03-03 12:56:00,2021-03-03,12:56 PM,2046.21,2044.0,2045.359,25.0,51133.98,5.0,2045.73,2044.6,2045.347,900,1840812.0,9,2045.45,2044.0,2045.46,2044.6,-0.01187188184351864,-0.011214646043475048
2021-03-03 12:57:00,2021-03-03,12:57 PM,2044.28,2044.0,2044.105,8.0,16352.84,2.0,2045.37,2044.44,2044.618,1023,2091643.73,10,2044.0,2044.28,2044.44,2045.37,-0.012477698553528049,-0.011567067673171304
2021-03-03 12:58:00,2021-03-03,12:58 PM,2046.34,2044.08,2045.21,2.0,4090.42,2.0,2045.65,2043.26,2044.969,1150,2351715.0,11,2046.34,2044.08,2044.75,2043.26,-0.01194386484973183,-0.011397383184798987
2021-03-03 12:59:00,2021-03-03,12:59 PM,2044.445,2042.63,2043.101,491.0,1003162.825,24.0,2043.833,2042.63,2043.205,600,1225922.79,6,2044.08,2042.63,2043.31,2042.63,-0.012962738407474967,-0.012250156510977593
2021-03-03 13:00:00,2021-03-03,1 PM,2043.595,2042.03,2043.022,231.0,471938.17,11.0,2043.51,2042.21,2042.723,520,1062215.886,5,2042.555,2043.51,2042.473,2043.51,-0.0130009038939908,-0.012483170537745185
2021-03-03 13:01:00,2021-03-03,1:01 PM,2043.51,2042.88,2042.906,99.0,202247.73,8.0,2042.747,2042.578,2042.662,200,408532.48,2,2043.26,2042.88,2042.578,2042.747,-0.01305694435520379,-0.012512659864784201
2021-03-03 13:02:00,2021-03-03,1:02 PM,2044.06,2042.38,2043.005,80.0,163440.4,5.0,2043.93,2042.0,2042.658,947,1934396.71,9,2043.78,2042.84,2043.93,2042.16,-0.013009116720202964,-0.012514593591147483
2021-03-03 13:03:00,2021-03-03,1:03 PM,,,,0.0,0.0,0.0,2042.615,2041.0,2041.507,882,1800609.68,8,,,2042.615,2041.0,,-0.013071023352163
2021-03-03 13:04:00,2021-03-03,1:04 PM,2039.45,2038.69,2039.438,95.0,193746.58,3.0,2040.41,2038.77,2039.872,1300,2651834.0,9,2039.45,2039.04,2040.41,2038.77,-0.014732360902502588,-0.013861434003127802
2021-03-03 13:05:00,2021-03-03,1:05 PM,2040.11,2040.11,2040.11,41.0,83644.51,1.0,2041.39,2039.47,2040.759,789,1610158.9665,7,2040.11,2040.11,2039.47,2040.869,-0.01440771271340671,-0.013432630182084536
2021-03-03 13:06:00,2021-03-03,1:06 PM,2040.22,2039.96,2040.064,5.0,10200.32,2.0,2040.86,2040.86,2040.86,100,204086.0,1,2040.22,2039.96,2040.86,2040.86,-0.014429935654922123,-0.013383803591413371
2021-03-03 13:07:00,2021-03-03,1:07 PM,2039.93,2039.4,2039.607,137.0,279426.12,3.0,2040.79,2038.63,2039.791,3005,6129570.66,17,2039.4,2039.93,2040.07,2038.63,-0.014650715747804409,-0.013900591961983004
2021-03-03 13:08:00,2021-03-03,1:08 PM,2038.23,2038.23,2038.23,51.0,103949.73,1.0,,,,0,0.0,0,2038.23,2038.23,,,-0.015315954670996584,-0.014655228675228267
2021-03-03 13:09:00,2021-03-03,1:09 PM,,,,0.0,0.0,0.0,2038.5,2037.886,2038.078,600,1222846.92,4,,,2037.886,2038.5,,-0.01472871027703052
2021-03-03 13:10:00,2021-03-03,1:10 PM,2041.25,2039.52,2040.772,46.0,93875.52,3.0,2042.25,2038.7,2040.365,2000,4080730.5,11,2039.52,2041.25,2038.7,2040.284,-0.014087895598553219,-0.01362310222886138
2021-03-03 13:11:00,2021-03-03,1:11 PM,2041.62,2041.62,2041.62,100.0,204162.0,1.0,2041.62,2041.62,2041.62,100,204162.0,1,2041.62,2041.62,2041.62,2041.62,-0.01367822050278927,-0.013016395582402212
2021-03-03 13:12:00,2021-03-03,1:12 PM,2038.49,2037.04,2038.212,113.0,230318.0,4.0,2038.71,2038.02,2038.33,300,611499.0,3,2038.49,2037.04,2038.26,2038.02,-0.0153246506046331,-0.014606885516147894
2021-03-03 13:13:00,2021-03-03,1:13 PM,2040.96,2038.47,2038.968,5.0,10194.84,3.0,2039.77,2038.35,2038.675,650,1325138.5,5,2038.47,2040.96,2038.35,2039.77,-0.014959421391900084,-0.014440101617320443
2021-03-03 13:14:00,2021-03-03,1:14 PM,,,,0.0,0.0,0.0,2041.02,2040.35,2040.936,800,1632749.0,8,,,2040.35,2041.02,,-0.013347062790512244
2021-03-03 13:15:00,2021-03-03,1:15 PM,2039.31,2039.31,2039.31,5.0,10196.55,1.0,2038.56,2038.35,2038.52,800,1630816.0,8,2039.31,2039.31,2038.55,2038.54,-0.01479419865280666,-0.014515033513895076
2021-03-03 13:16:00,2021-03-03,1:16 PM,2039.31,2038.67,2039.155,164.0,334421.48,4.0,2039.22,2039.07,2039.13,300,611739.0,3,2038.67,2039.31,2039.1,2039.22,-0.014869080303565391,-0.014220140243504474
2021-03-03 13:17:00,2021-03-03,1:17 PM,2041.8,2039.355,2041.532,123.0,251108.455,3.0,2041.54,2040.9,2041.369,400,816547.5,4,2039.355,2041.8,2041.54,2040.9,-0.01372073395612325,-0.013137736911694044
2021-03-03 13:18:00,2021-03-03,1:18 PM,2044.41,2042.65,2043.578,29.0,59263.75,4.0,2044.686,2042.64,2043.523,808,1651166.81,8,2043.05,2044.41,2043.28,2044.686,-0.0127322961661078,-0.012096425265101877
2021-03-03 13:19:00,2021-03-03,1:19 PM,2045.02,2044.26,2044.732,162.0,331246.53,3.0,2045.02,2044.9,2044.973,300,613492.0,3,2045.02,2044.67,2045.0,2044.9,-0.012174790198523345,-0.011395449458435816
2021-03-03 13:20:00,2021-03-03,1:20 PM,,,,0.0,0.0,0.0,2046.345,2045.25,2045.978,300,613793.5,3,,,2046.345,2045.25,,-0.010909600709677579
2021-03-03 13:21:00,2021-03-03,1:21 PM,2044.7,2044.27,2044.432,179.0,365953.38,3.0,2045.25,2045.25,2045.25,300,613575.0,3,2044.27,2044.7,2045.25,2045.25,-0.012319722425798312,-0.011261538907783041
2021-03-03 13:22:00,2021-03-03,1:22 PM,2045.8,2045.8,2045.8,1.0,2045.8,1.0,2046.8,2045.8,2046.335,771,1577724.56,5,2045.8,2045.8,2045.8,2046.38,-0.011658831469424391,-0.010737015631760506
2021-03-03 13:23:00,2021-03-03,1:23 PM,2044.97,2044.97,2044.97,100.0,204497.0,1.0,2045.9,2044.97,2045.59,300,613677.0,3,2044.97,2044.97,2045.9,2044.97,-0.012059810631551825,-0.011097172166909666
2021-03-03 13:24:00,2021-03-03,1:24 PM,2045.66,2043.16,2043.658,8.0,16349.26,4.0,2045.44,2043.92,2044.68,200,408936.0,2,2045.66,2043.16,2045.44,2043.92,-0.012693647572167838,-0.011537094914541385
2021-03-03 13:25:00,2021-03-03,1:25 PM,2042.46,2042.46,2042.46,1.0,2042.46,1.0,2043.4,2043.4,2043.4,100,204340.0,1,2042.46,2042.46,2043.4,2043.4,-0.01327241026641923,-0.012155887350770701
2021-03-03 13:26:00,2021-03-03,1:26 PM,2042.8,2042.79,2042.8,101.0,206322.79,4.0,2043.735,2042.245,2043.008,700,1430106.0,6,2042.79,2042.8,2042.96,2043.41,-0.013108153742174283,-0.01234539253436596
2021-03-03 13:27:00,2021-03-03,1:27 PM,2042.92,2042.72,2042.852,433.0,884554.86,7.0,2042.94,2041.745,2042.325,2637,5385610.0082,12,2042.72,2042.92,2042.305,2042.64,-0.01308303215611322,-0.0126755763108852
2021-03-03 13:28:00,2021-03-03,1:28 PM,2041.81,2041.81,2041.81,1.0,2041.81,1.0,2043.37,2042.64,2042.979,614,1254389.04,6,2041.81,2041.81,2043.16,2042.64,-0.01358643009218175,-0.012359412050499279
2021-03-03 13:29:00,2021-03-03,1:29 PM,,,,0.0,0.0,0.0,2042.64,2041.66,2042.15,200,408430.0,2,,,2042.64,2041.66,,-0.012760176839275907
2021-03-03 13:30:00,2021-03-03,1:30 PM,2039.93,2039.17,2039.217,97.0,197804.03,4.0,2042.28,2039.95,2040.778,1100,2244856.0,7,2039.17,2039.8,2042.28,2040.25,-0.014839127643261833,-0.013423444981859255
2021-03-03 13:31:00,2021-03-03,1:31 PM,2038.2,2037.79,2037.923,18.0,36682.61,6.0,2039.4,2037.795,2038.398,300,611519.5,3,2038.0,2038.2,2039.4,2037.795,-0.015464268650241333,-0.014574012167973218
2021-03-03 13:32:00,2021-03-03,1:32 PM,2038.27,2036.425,2037.782,368.0,749903.88,9.0,2039.492,2037.33,2038.378,872,1777465.7,8,2037.79,2038.27,2037.33,2039.492,-0.015532386797060614,-0.014583680799789292
2021-03-03 13:33:00,2021-03-03,1:33 PM,2040.65,2038.62,2040.23,358.0,730402.29,6.0,2040.6,2038.62,2039.693,600,1223816.0,6,2038.62,2040.65,2038.62,2040.6,-0.014349739822496658,-0.01394796825788179
2021-03-03 13:34:00,2021-03-03,1:34 PM,,,,0.0,0.0,0.0,2040.0,2037.85,2039.283,300,611785.0,3,,,2040.0,2037.85,,-0.014146175210111538
2021-03-03 13:35:00,2021-03-03,1:35 PM,2036.92,2036.84,2036.893,3.0,6110.68,2.0,2037.98,2037.375,2037.75,323,658193.125,3,2036.92,2036.84,2037.98,2037.375,-0.01596186929721878,-0.014887275838814273
2021-03-03 13:36:00,2021-03-03,1:36 PM,2040.45,2037.9,2040.38,103.0,210159.11,3.0,2040.45,2038.49,2039.6,300,611880.0,3,2038.31,2037.9,2039.86,2038.49,-0.014277273708859119,-0.013992927395826613
2021-03-03 13:37:00,2021-03-03,1:37 PM,2039.9,2039.9,2039.9,11.0,22438.9,1.0,2039.71,2038.39,2039.023,400,815609.0,4,2039.9,2039.9,2038.45,2038.39,-0.014509165272499111,-0.014271867423720616
2021-03-03 13:38:00,2021-03-03,1:38 PM,2038.4,2038.4,2038.4,1.0,2038.4,1.0,2039.43,2037.53,2038.112,544,1108732.912,5,2038.4,2038.4,2039.43,2038.09,-0.015233826408874057,-0.014712273602943127
2021-03-03 13:39:00,2021-03-03,1:39 PM,2037.75,2036.91,2036.922,102.0,207766.07,3.0,2038.09,2036.91,2037.303,300,611191.0,3,2037.32,2036.91,2038.09,2036.91,-0.015947859181915533,-0.015103369759903682
2021-03-03 13:40:00,2021-03-03,1:40 PM,,,,0.0,0.0,0.0,2036.92,2034.71,2036.232,500,1018116.0,5,,,2036.92,2034.71,,-0.015621124993655009
2021-03-03 13:41:00,2021-03-03,1:41 PM,2036.45,2036.28,2036.282,92.0,187337.93,2.0,2035.55,2035.55,2035.55,202,411181.1,2,2036.45,2036.28,2035.55,2035.55,-0.016257047933435558,-0.015950825338583458
2021-03-03 13:42:00,2021-03-03,1:42 PM,2035.99,2035.99,2035.99,1.0,2035.99,1.0,2036.04,2035.55,2035.752,956,1946179.124,9,2035.99,2035.99,2035.55,2036.04,-0.016398115301316508,-0.015853172157241018
2021-03-03 13:43:00,2021-03-03,1:43 PM,2036.16,2036.16,2036.16,20.0,40723.2,1.0,2035.465,2035.46,2035.461,600,1221276.5,6,2036.16,2036.16,2035.465,2035.46,-0.01631598703919398,-0.015993850750165
2021-03-03 13:44:00,2021-03-03,1:44 PM,2035.56,2032.79,2034.411,391.0,795454.925,9.0,2036.48,2032.48,2033.742,1699,3455327.145,15,2035.56,2033.58,2036.48,2034.005,-0.01716094192420718,-0.016824869654757383
2021-03-03 13:45:00,2021-03-03,1:45 PM,2033.04,2032.36,2032.392,109.0,221530.72,3.0,2033.11,2032.23,2032.567,300,609770.01,3,2033.04,2032.38,2032.36,2033.11,-0.018136335813767855,-0.017392901773952252
2021-03-03 13:46:00,2021-03-03,1:46 PM,2031.29,2031.29,2031.29,2.0,4062.58,1.0,2032.76,2031.13,2032.001,1148,2332737.06,11,2031.29,2031.29,2031.135,2032.15,-0.01866872019529136,-0.017666524054347425
2021-03-03 13:47:00,2021-03-03,1:47 PM,2031.05,2027.35,2029.183,382.0,775148.06,9.0,2032.01,2028.0,2030.071,3239,6575400.74,22,2031.05,2027.35,2031.79,2028.0,-0.01968662753818602,-0.018599547024599494
2021-03-03 13:48:00,2021-03-03,1:48 PM,2028.19,2027.54,2027.649,50.0,101382.45,3.0,2028.91,2028.57,2028.796,842,1708246.22,8,2028.19,2027.54,2028.86,2028.72,-0.020427714326985515,-0.019215922302874736
2021-03-03 13:49:00,2021-03-03,1:49 PM,2028.34,2027.625,2028.047,12.0,24336.57,4.0,2028.87,2027.345,2028.374,600,1217024.5,6,2027.625,2028.08,2028.7,2027.345,-0.02023543757213396,-0.019419930434194106
2021-03-03 13:50:00,2021-03-03,1:50 PM,2030.69,2029.02,2030.03,158.0,320744.715,7.0,2030.51,2029.59,2030.045,600,1218027.0,6,2029.315,2030.34,2030.35,2030.51,-0.01927743554984631,-0.018612116245960323
2021-03-03 13:51:00,2021-03-03,1:51 PM,2030.74,2029.99,2030.615,25.0,50765.38,3.0,2031.92,2031.92,2031.92,100,203192.0,1,2030.45,2030.74,2031.92,2031.92,-0.018994817706660064,-0.017705682013202516
2021-03-03 13:52:00,2021-03-03,1:52 PM,2031.01,2029.99,2030.178,120.0,243621.32,3.0,2031.1,2030.07,2030.48,700,1421336.0,7,2031.01,2029.99,2030.27,2030.07,-0.019205935651057247,-0.018401823503960538
2021-03-03 13:53:00,2021-03-03,1:53 PM,2029.88,2028.61,2028.822,6.0,12172.93,2.0,2030.335,2028.95,2029.221,1400,2840909.0,5,2028.61,2029.88,2029.91,2030.335,-0.019861029318340304,-0.019010463876782988
2021-03-03 13:54:00,2021-03-03,1:54 PM,2028.585,2028.585,2028.585,1.0,2028.585,1.0,2029.04,2027.4,2027.901,500,1013950.5,5,2028.585,2028.585,2029.04,2027.7,-0.019975525777887474,-0.019648593576644453
2021-03-03 13:55:00,2021-03-03,1:55 PM,2028.18,2026.92,2027.992,86.0,174407.28,5.0,2028.03,2026.46,2027.395,1100,2230133.99,11,2028.18,2026.92,2027.5,2026.92,-0.02026200848046774,-0.019893209961591402
2021-03-03 13:56:00,2021-03-03,1:56 PM,2026.98,2026.11,2026.334,92.0,186422.7,6.0,2027.52,2026.87,2027.083,850,1723021.02,7,2026.98,2026.7,2027.52,2026.89,-0.021063000589874134,-0.020044040617922254
2021-03-03 13:57:00,2021-03-03,1:57 PM,2028.35,2025.92,2026.026,274.0,555131.28,7.0,2028.89,2025.99,2027.047,1540,3121652.96,12,2025.92,2028.35,2026.12,2028.89,-0.021211797676543118,-0.020061444155191233
2021-03-03 13:58:00,2021-03-03,1:58 PM,,,,0.0,0.0,0.0,2027.19,2027.19,2027.19,100,202719.0,1,,,2027.19,2027.19,,-0.019992313437706223
2021-03-03 13:59:00,2021-03-03,1:59 PM,2030.58,2027.59,2029.365,343.0,696072.105,15.0,2029.83,2027.19,2028.396,1200,2434075.0,12,2027.59,2030.58,2027.19,2029.68,-0.019598701986972517,-0.019409294939196447
2021-03-03 14:00:00,2021-03-03,2 PM,2030.34,2029.46,2030.164,50.0,101508.2,3.0,2029.435,2028.07,2028.869,331,671555.67,3,2029.46,2030.34,2029.435,2028.07,-0.019212699154996807,-0.019180631796746096
2021-03-03 14:01:00,2021-03-03,2:01 PM,2029.145,2028.67,2028.681,88.0,178523.91,2.0,2028.47,2028.47,2028.47,100,202847.0,1,2028.67,2029.145,2028.47,2028.47,-0.019929147465159478,-0.019373521001476903
2021-03-03 14:02:00,2021-03-03,2:02 PM,2030.34,2029.24,2030.205,39.0,79178.01,4.0,2030.34,2029.99,2030.118,632,1283034.88,6,2029.24,2029.51,2029.99,2029.99,-0.019192891750602587,-0.018576825739831684
2021-03-03 14:03:00,2021-03-03,2:03 PM,2026.9,2026.57,2026.845,24.0,48644.28,2.0,2029.95,2026.52,2027.483,1100,2230231.0,11,2026.9,2026.57,2029.95,2026.52,-0.02081613269608242,-0.019850667981600654
2021-03-03 14:04:00,2021-03-03,2:04 PM,2026.93,2025.43,2026.7,218.0,441820.67,6.0,2027.15,2026.52,2026.765,1110,2249709.5,10,2026.0,2025.43,2026.52,2026.56,-0.020886183272598655,-0.02019777186379797
2021-03-03 14:05:00,2021-03-03,2:05 PM,2025.815,2024.085,2024.516,46.0,93127.725,9.0,2025.0,2024.0,2024.599,1101,2229083.5,7,2025.815,2024.19,2025.0,2024.0,-0.02194128988716056,-0.02124488468947987
2021-03-03 14:06:00,2021-03-03,2:06 PM,2025.155,2022.61,2024.138,436.0,882524.1,20.0,2024.935,2021.91,2024.073,2705,5475116.75,25,2023.85,2023.64,2023.22,2022.91,-0.022123904493527122,-0.021499169706242785
2021-03-03 14:07:00,2021-03-03,2:07 PM,2024.23,2022.8,2023.811,321.0,649643.27,13.0,2024.05,2023.43,2023.781,700,1416647.0,7,2022.8,2024.23,2024.05,2023.77,-0.02228188062125686,-0.02164033173075767
2021-03-03 14:08:00,2021-03-03,2:08 PM,2025.37,2022.79,2025.206,241.0,488074.755,12.0,2025.46,2023.56,2024.882,1914,3875624.605,11,2025.37,2022.79,2024.0,2023.57,-0.021607945764428167,-0.02110807354928223
2021-03-03 14:09:00,2021-03-03,2:09 PM,2024.95,2022.27,2023.958,344.0,696241.695,14.0,2024.34,2023.48,2024.0,1350,2732399.72,12,2024.185,2022.35,2023.88,2023.48,-0.022210863829892034,-0.021534460212371532
2021-03-03 14:10:00,2021-03-03,2:10 PM,2023.2,2021.87,2022.865,51.0,103166.12,8.0,2023.49,2021.24,2022.856,700,1415999.0,6,2023.2,2022.9,2023.21,2022.85,-0.022738900244597283,-0.0220875059522515
2021-03-03 14:11:00,2021-03-03,2:11 PM,2024.015,2023.1,2023.634,381.0,771004.5,6.0,2024.1,2022.414,2022.774,8345,16880047.23,19,2024.015,2023.1,2022.703,2022.414,-0.022367390635349055,-0.02212714734269749
2021-03-03 14:12:00,2021-03-03,2:12 PM,2024.69,2024.69,2024.69,15.0,30370.35,1.0,2027.27,2023.652,2025.78,960,1944749.1,6,2024.69,2024.69,2023.652,2027.27,-0.021857229195341076,-0.020673951980740134
2021-03-03 14:13:00,2021-03-03,2:13 PM,2027.08,2026.005,2026.793,238.0,482376.615,4.0,2026.895,2026.23,2026.63,500,1013315.0,4,2027.08,2026.005,2026.85,2026.28,-0.02084125428214348,-0.02026303512855653
2021-03-03 14:14:00,2021-03-03,2:14 PM,2027.245,2025.46,2025.908,570.0,1154767.445,12.0,2027.245,2025.365,2026.149,1341,2717066.14,11,2025.46,2027.245,2025.46,2026.975,-0.021268804352604694,-0.020495565723733438
2021-03-03 14:15:00,2021-03-03,2:15 PM,2026.975,2023.49,2026.82,448.0,908015.58,6.0,2027.92,2022.36,2026.017,3275,6635204.5,20,2026.975,2023.825,2026.975,2024.52,-0.02082821038168871,-0.02055937869371951
2021-03-03 14:16:00,2021-03-03,2:16 PM,2021.69,2020.77,2021.32,285.0,576076.135,9.0,2023.07,2020.85,2022.008,1035,2092778.55,10,2021.69,2020.77,2023.06,2021.7,-0.02348530121506351,-0.022497455941253408
2021-03-03 14:17:00,2021-03-03,2:17 PM,2022.65,2019.43,2020.601,250.0,505150.16,9.0,2023.2,2020.0,2021.664,465,940073.9885,4,2022.65,2020.17,2023.2,2020.0,-0.02383265545309915,-0.022663756408490065
2021-03-03 14:18:00,2021-03-03,2:18 PM,,,,0.0,0.0,0.0,2020.13,2020.0,2020.041,360,727214.6,3,,,2020.13,2020.0,,-0.023448365880365248
2021-03-03 14:19:00,2021-03-03,2:19 PM,2019.895,2018.96,2019.209,75.0,151440.7,7.0,2020.838,2018.896,2020.109,1626,3284697.345,14,2018.96,2019.895,2019.45,2020.26,-0.024505140987655123,-0.023415492532190572
2021-03-03 14:20:00,2021-03-03,2:20 PM,2019.09,2019.08,2019.08,133.0,268537.69,3.0,2021.25,2019.12,2020.255,731,1476806.735,7,2019.09,2019.08,2021.25,2020.71,-0.024567461845383432,-0.023344911519933075
